,Gender,Has a car,Has a property,Income,Employment status,Education level,Marital status,Dwelling,Age,Employment length,Has a work phone,Has a phone,Has an email,Family member count,Account age,status
42567,M,Y,N,135000.0,Working,Higher education,Married,House / apartment,17843,3353,1,0,0,3.0,20.0,0
42568,F,Y,N,144000.0,Working,Secondary / secondary special,Married,House / apartment,15494,3292,0,0,0,2.0,47.0,1
42569,F,Y,N,144000.0,Working,Secondary / secondary special,Married,House / apartment,15494,3292,0,0,0,2.0,10.0,0
42570,F,Y,N,144000.0,Working,Secondary / secondary special,Married,House / apartment,15494,3292,0,0,0,2.0,33.0,1
42571,F,Y,N,144000.0,Working,Secondary / secondary special,Married,House / apartment,15494,3292,0,0,0,2.0,47.0,1
42572,F,Y,N,144000.0,Working,Secondary / secondary special,Married,House / apartment,15494,3292,0,0,0,2.0,47.0,1
42573,F,Y,N,144000.0,Working,Secondary / secondary special,Married,House / apartment,15494,3292,0,0,0,2.0,21.0,0
42574,M,Y,N,315000.0,Working,Higher education,Married,House / apartment,15186,3110,0,1,0,5.0,24.0,0
42583,M,Y,N,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,8304,1101,1,0,0,1.0,8.0,0
42584,M,Y,N,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,8304,1101,1,0,0,1.0,17.0,0
42585,M,Y,N,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,8304,1101,1,0,0,1.0,3.0,0
42586,F,N,N,72000.0,Commercial associate,Secondary / secondary special,Married,With parents,9211,1131,1,0,0,2.0,8.0,0
42587,F,N,N,72000.0,Commercial associate,Secondary / secondary special,Married,With parents,9211,1131,1,0,0,2.0,16.0,0
42588,F,N,N,72000.0,Commercial associate,Secondary / secondary special,Married,With parents,9211,1131,1,0,0,2.0,12.0,0
42589,F,N,N,72000.0,Commercial associate,Secondary / secondary special,Married,With parents,9211,1131,1,0,0,2.0,6.0,0
42590,F,N,Y,153000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,12619,400,0,0,0,4.0,13.0,0
42591,M,N,N,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13538,5422,1,1,0,3.0,12.0,0
42592,M,N,N,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13538,5422,1,1,0,3.0,7.0,0
42593,M,N,N,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13538,5422,1,1,0,3.0,23.0,0
42594,M,N,N,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13538,5422,1,1,0,3.0,16.0,0
42595,M,N,N,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13538,5422,1,1,0,3.0,13.0,0
42596,M,N,N,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13538,5422,1,1,0,3.0,13.0,0
42602,M,Y,N,135000.0,Working,Higher education,Married,With parents,11645,5056,0,1,0,4.0,59.0,1
42603,M,Y,N,135000.0,Working,Higher education,Married,With parents,11645,5056,0,1,0,4.0,23.0,0
42604,M,Y,N,135000.0,Working,Higher education,Married,With parents,11645,5056,0,1,0,4.0,31.0,1
42605,M,Y,N,135000.0,Working,Higher education,Married,With parents,11645,5056,0,1,0,4.0,28.0,0
42606,M,Y,N,135000.0,Working,Higher education,Married,With parents,11645,5056,0,1,0,4.0,43.0,1
42607,M,Y,N,135000.0,Working,Higher education,Married,With parents,11645,5056,0,1,0,4.0,4.0,0
42608,M,Y,N,135000.0,Working,Higher education,Married,With parents,11645,5056,0,1,0,4.0,44.0,1
42609,M,Y,N,135000.0,Working,Higher education,Married,With parents,11645,5056,0,1,0,4.0,9.0,0
42610,M,Y,N,135000.0,Working,Higher education,Married,With parents,11645,5056,0,1,0,4.0,18.0,0
42611,F,Y,N,180000.0,Working,Higher education,Married,House / apartment,15130,5422,1,1,0,4.0,22.0,0
42612,F,Y,N,180000.0,Working,Higher education,Married,House / apartment,15130,5422,1,1,0,4.0,46.0,1
42615,M,Y,N,225000.0,Working,Secondary / secondary special,Married,House / apartment,13584,704,0,1,0,3.0,36.0,1
42616,M,Y,N,225000.0,Working,Secondary / secondary special,Married,House / apartment,13584,704,0,1,0,3.0,6.0,0
42617,M,Y,N,225000.0,Working,Secondary / secondary special,Married,House / apartment,13584,704,0,1,0,3.0,48.0,1
42630,M,Y,N,225000.0,Working,Secondary / secondary special,Married,House / apartment,12801,4357,0,0,0,4.0,28.0,0
42631,M,Y,N,225000.0,Working,Secondary / secondary special,Married,House / apartment,12801,4357,0,0,0,4.0,48.0,1
42632,M,Y,N,225000.0,Working,Secondary / secondary special,Married,House / apartment,12801,4357,0,0,0,4.0,48.0,1
42633,M,Y,N,225000.0,Working,Secondary / secondary special,Married,House / apartment,12801,4357,0,0,0,4.0,24.0,0
42634,M,Y,N,225000.0,Working,Secondary / secondary special,Married,House / apartment,12801,4357,0,0,0,4.0,10.0,0
42635,M,N,N,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14401,979,1,1,0,3.0,6.0,0
42636,M,N,N,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14401,979,1,1,0,3.0,47.0,1
42637,F,N,N,202500.0,Working,Secondary / secondary special,Married,House / apartment,13283,979,0,1,0,2.0,17.0,0
42638,F,N,N,202500.0,Working,Secondary / secondary special,Married,House / apartment,13283,979,0,1,0,2.0,10.0,0
42639,F,N,N,202500.0,Working,Secondary / secondary special,Married,House / apartment,13283,979,0,1,0,2.0,4.0,0
42640,F,N,N,135000.0,Working,Secondary / secondary special,Separated,House / apartment,13113,4722,1,0,0,1.0,25.0,0
42641,F,N,N,87750.0,Working,Secondary / secondary special,Single / not married,House / apartment,21337,1376,1,0,0,1.0,36.0,1
42642,F,N,N,45000.0,Working,Secondary / secondary special,Married,House / apartment,13597,96,0,0,0,3.0,13.0,0
42643,F,N,N,45000.0,Working,Secondary / secondary special,Married,House / apartment,13597,96,0,0,0,3.0,13.0,0
42644,F,N,N,45000.0,Working,Secondary / secondary special,Married,House / apartment,13597,96,0,0,0,3.0,25.0,0
42645,F,N,N,45000.0,Working,Secondary / secondary special,Married,House / apartment,13597,96,0,0,0,3.0,52.0,1
42646,F,N,N,171000.0,Working,Secondary / secondary special,Separated,Office apartment,16241,8862,1,0,0,1.0,60.0,2
42647,F,N,N,171000.0,Working,Secondary / secondary special,Separated,Office apartment,16241,8862,1,0,0,1.0,53.0,1
42648,F,N,N,171000.0,Working,Secondary / secondary special,Separated,Office apartment,16241,8862,1,0,0,1.0,19.0,0
42649,F,N,N,171000.0,Working,Secondary / secondary special,Separated,Office apartment,16241,8862,1,0,0,1.0,51.0,1
42650,F,N,N,171000.0,Working,Secondary / secondary special,Separated,Office apartment,16241,8862,1,0,0,1.0,28.0,0
42651,F,N,N,171000.0,Working,Secondary / secondary special,Separated,Office apartment,16241,8862,1,0,0,1.0,5.0,0
42652,F,N,N,171000.0,Working,Secondary / secondary special,Separated,Office apartment,16241,8862,1,0,0,1.0,7.0,0
42657,F,N,N,112500.0,State servant,Secondary / secondary special,Married,House / apartment,10150,1162,1,1,0,4.0,35.0,1
42658,F,N,N,112500.0,State servant,Secondary / secondary special,Married,House / apartment,10150,1162,1,1,0,4.0,6.0,0
42659,F,N,N,112500.0,State servant,Secondary / secondary special,Married,House / apartment,10150,1162,1,1,0,4.0,6.0,0
42660,M,Y,N,225000.0,Working,Secondary / secondary special,Civil marriage,Office apartment,20858,3110,0,0,0,2.0,20.0,0
42661,M,Y,N,225000.0,Working,Secondary / secondary special,Civil marriage,Office apartment,20858,3110,0,0,0,2.0,9.0,0
42662,M,Y,N,225000.0,Working,Secondary / secondary special,Civil marriage,Office apartment,20858,3110,0,0,0,2.0,20.0,0
42663,M,Y,N,225000.0,Working,Secondary / secondary special,Civil marriage,Office apartment,20858,3110,0,0,0,2.0,16.0,0
42664,M,Y,N,166500.0,Commercial associate,Higher education,Married,House / apartment,19695,339,1,0,0,2.0,13.0,0
42665,M,Y,N,166500.0,Commercial associate,Higher education,Married,House / apartment,19695,339,1,0,0,2.0,20.0,0
42670,M,N,N,157500.0,Working,Secondary / secondary special,Married,House / apartment,13739,2896,0,0,0,2.0,3.0,0
42671,M,N,N,157500.0,Working,Secondary / secondary special,Married,House / apartment,13739,2896,0,0,0,2.0,42.0,1
42672,M,N,N,157500.0,Working,Secondary / secondary special,Married,House / apartment,13739,2896,0,0,0,2.0,50.0,1
42673,M,N,N,157500.0,Working,Secondary / secondary special,Married,House / apartment,13739,2896,0,0,0,2.0,42.0,1
42674,M,N,N,157500.0,Working,Secondary / secondary special,Married,House / apartment,13739,2896,0,0,0,2.0,16.0,0
42675,M,N,N,157500.0,Working,Secondary / secondary special,Married,House / apartment,13739,2896,0,0,0,2.0,6.0,0
42676,M,Y,N,202500.0,Working,Secondary / secondary special,Married,House / apartment,14116,6032,1,1,0,3.0,19.0,0
42677,M,Y,N,202500.0,Working,Secondary / secondary special,Married,House / apartment,14116,6032,1,1,0,3.0,36.0,1
42678,M,Y,N,202500.0,Working,Secondary / secondary special,Married,House / apartment,14116,6032,1,1,0,3.0,25.0,0
42679,M,Y,N,202500.0,Working,Secondary / secondary special,Married,House / apartment,14116,6032,1,1,0,3.0,25.0,0
42680,M,Y,N,202500.0,Working,Secondary / secondary special,Married,House / apartment,14116,6032,1,1,0,3.0,13.0,0
42681,F,N,N,99000.0,Working,Secondary / secondary special,Married,With parents,19566,5453,1,0,0,2.0,6.0,0
42682,F,N,N,99000.0,Working,Secondary / secondary special,Married,With parents,19566,5453,1,0,0,2.0,17.0,0
42687,F,N,N,360000.0,Working,Higher education,Married,House / apartment,17095,6275,0,1,0,2.0,20.0,0
42688,F,N,N,360000.0,Working,Higher education,Married,House / apartment,17095,6275,0,1,0,2.0,54.0,1
42689,F,N,N,360000.0,Working,Higher education,Married,House / apartment,17095,6275,0,1,0,2.0,29.0,0
42690,F,N,N,360000.0,Working,Higher education,Married,House / apartment,17095,6275,0,1,0,2.0,14.0,0
42691,F,N,N,139500.0,Working,Incomplete higher,Married,With parents,13166,2988,1,1,0,4.0,38.0,1
42692,F,N,N,139500.0,Working,Incomplete higher,Married,With parents,13166,2988,1,1,0,4.0,56.0,1
42693,F,N,N,139500.0,Working,Incomplete higher,Married,With parents,13166,2988,1,1,0,4.0,59.0,1
42694,F,N,N,139500.0,Working,Incomplete higher,Married,With parents,13166,2988,1,1,0,4.0,39.0,1
42695,F,N,N,139500.0,Working,Incomplete higher,Married,With parents,13166,2988,1,1,0,4.0,24.0,0
42696,F,N,N,139500.0,Working,Incomplete higher,Married,With parents,13166,2988,1,1,0,4.0,25.0,0
42697,F,N,N,139500.0,Working,Incomplete higher,Married,With parents,13166,2988,1,1,0,4.0,59.0,1
42698,F,N,N,139500.0,Working,Incomplete higher,Married,With parents,13166,2988,1,1,0,4.0,52.0,1
42699,F,N,N,139500.0,Working,Incomplete higher,Married,With parents,13166,2988,1,1,0,4.0,47.0,1
42700,F,N,N,139500.0,Working,Incomplete higher,Married,With parents,13166,2988,1,1,0,4.0,42.0,1
42701,F,N,N,139500.0,Working,Incomplete higher,Married,With parents,13166,2988,1,1,0,4.0,32.0,1
42702,F,N,N,139500.0,Working,Incomplete higher,Married,With parents,13166,2988,1,1,0,4.0,31.0,1
42703,F,N,N,139500.0,Working,Incomplete higher,Married,With parents,13166,2988,1,1,0,4.0,7.0,0
42704,F,N,N,139500.0,Working,Incomplete higher,Married,With parents,13166,2988,1,1,0,4.0,0.0,0
42705,F,Y,N,67500.0,Working,Secondary / secondary special,Married,House / apartment,18198,2106,0,1,0,2.0,40.0,1
42706,F,Y,N,67500.0,Working,Secondary / secondary special,Married,House / apartment,18198,2106,0,1,0,2.0,33.0,1
42707,M,Y,N,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,13418,1404,1,1,0,1.0,47.0,1
42708,M,Y,N,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,13418,1404,1,1,0,1.0,3.0,0
42709,M,Y,N,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,13418,1404,1,1,0,1.0,4.0,0
42710,M,Y,N,148500.0,Working,Secondary / secondary special,Married,House / apartment,18905,10627,0,1,0,2.0,48.0,1
42711,M,Y,N,148500.0,Working,Secondary / secondary special,Married,House / apartment,18905,10627,0,1,0,2.0,2.0,0
42712,F,Y,N,112500.0,Working,Secondary / secondary special,Married,House / apartment,9878,614,1,0,0,3.0,23.0,0
42713,F,Y,N,112500.0,Working,Secondary / secondary special,Married,House / apartment,9878,614,1,0,0,3.0,23.0,0
42714,F,Y,N,112500.0,Working,Secondary / secondary special,Married,House / apartment,9878,614,1,0,0,3.0,11.0,0
42718,F,N,N,180000.0,Working,Secondary / secondary special,Married,Rented apartment,9762,1223,1,0,0,3.0,37.0,1
42719,F,N,N,180000.0,Working,Secondary / secondary special,Married,Rented apartment,9762,1223,1,0,0,3.0,37.0,1
42720,F,N,N,180000.0,Working,Secondary / secondary special,Married,Rented apartment,9762,1223,1,0,0,3.0,28.0,0
42721,F,N,N,180000.0,Working,Secondary / secondary special,Married,Rented apartment,9762,1223,1,0,0,3.0,17.0,0
42722,F,N,N,180000.0,Working,Secondary / secondary special,Married,Rented apartment,9762,1223,1,0,0,3.0,24.0,0
42723,F,N,N,157500.0,Working,Secondary / secondary special,Married,House / apartment,13827,1649,1,1,0,9.0,26.0,0
42724,F,N,N,157500.0,Working,Secondary / secondary special,Married,House / apartment,13827,1649,1,1,0,9.0,31.0,1
42725,M,N,N,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14295,1435,1,0,0,4.0,2.0,0
42726,F,N,N,90000.0,Working,Incomplete higher,Separated,House / apartment,14407,1619,1,0,0,3.0,37.0,1
42727,M,Y,N,157500.0,Working,Secondary / secondary special,Separated,House / apartment,11332,673,1,0,0,2.0,31.0,1
42728,M,Y,N,157500.0,Working,Secondary / secondary special,Separated,House / apartment,11332,673,1,0,0,2.0,26.0,0
42729,F,N,N,135000.0,Working,Higher education,Married,House / apartment,10675,1284,1,0,0,2.0,49.0,1
42730,F,N,N,135000.0,Working,Higher education,Married,House / apartment,10675,1284,1,0,0,2.0,49.0,1
42731,F,N,N,135000.0,Working,Higher education,Married,House / apartment,10675,1284,1,0,0,2.0,34.0,1
42732,F,N,N,135000.0,Working,Higher education,Married,House / apartment,10675,1284,1,0,0,2.0,31.0,1
42733,F,N,N,135000.0,Working,Higher education,Married,House / apartment,10675,1284,1,0,0,2.0,23.0,0
42734,F,N,N,135000.0,Working,Higher education,Married,House / apartment,10675,1284,1,0,0,2.0,26.0,0
42735,F,N,N,135000.0,Working,Higher education,Married,House / apartment,10675,1284,1,0,0,2.0,25.0,0
42736,F,N,N,135000.0,Working,Higher education,Married,House / apartment,10675,1284,1,0,0,2.0,24.0,0
42737,F,N,N,135000.0,Working,Higher education,Married,House / apartment,10675,1284,1,0,0,2.0,39.0,1
42738,F,N,N,135000.0,Working,Higher education,Married,House / apartment,10675,1284,1,0,0,2.0,16.0,0
42739,F,N,N,135000.0,Working,Higher education,Married,House / apartment,10675,1284,1,0,0,2.0,15.0,0
42746,M,Y,N,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,11440,4663,0,0,0,2.0,32.0,1
42747,M,Y,N,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,11440,4663,0,0,0,2.0,23.0,0
42748,M,Y,N,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,11440,4663,0,0,0,2.0,34.0,1
42749,M,Y,N,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,11440,4663,0,0,0,2.0,18.0,0
42750,M,Y,N,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,11440,4663,0,0,0,2.0,24.0,0
42751,M,Y,N,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,11440,4663,0,0,0,2.0,7.0,0
42752,M,N,N,135000.0,Working,Secondary / secondary special,Married,House / apartment,17154,1649,0,0,0,2.0,59.0,1
42753,M,N,N,292500.0,State servant,Secondary / secondary special,Married,House / apartment,11365,2745,1,1,0,2.0,33.0,1
42754,M,N,N,292500.0,State servant,Secondary / secondary special,Married,House / apartment,11365,2745,1,1,0,2.0,10.0,0
42755,M,N,N,292500.0,State servant,Secondary / secondary special,Married,House / apartment,11365,2745,1,1,0,2.0,44.0,1
42756,M,N,N,292500.0,State servant,Secondary / secondary special,Married,House / apartment,11365,2745,1,1,0,2.0,48.0,1
42757,F,Y,N,67500.0,Working,Secondary / secondary special,Married,House / apartment,12312,1404,1,1,0,2.0,54.0,1
42758,F,Y,N,67500.0,Working,Secondary / secondary special,Married,House / apartment,12312,1404,1,1,0,2.0,60.0,2
42759,F,Y,N,67500.0,Working,Secondary / secondary special,Married,House / apartment,12312,1404,1,1,0,2.0,0.0,0
42760,F,Y,N,67500.0,Working,Secondary / secondary special,Married,House / apartment,12312,1404,1,1,0,2.0,39.0,1
42761,M,Y,Y,180000.0,Working,Secondary / secondary special,Married,House / apartment,20014,249,1,1,0,2.0,36.0,1
42762,M,Y,Y,180000.0,Working,Secondary / secondary special,Married,House / apartment,20014,249,1,1,0,2.0,36.0,1
42763,M,Y,Y,180000.0,Working,Secondary / secondary special,Married,House / apartment,20014,249,1,1,0,2.0,11.0,0
42764,F,N,Y,112500.0,Working,Secondary / secondary special,Married,House / apartment,12207,3018,0,0,0,3.0,12.0,0
42765,F,N,N,225000.0,State servant,Secondary / secondary special,Married,House / apartment,12079,1984,0,0,0,4.0,41.0,1
42766,F,N,N,225000.0,State servant,Secondary / secondary special,Married,House / apartment,12079,1984,0,0,0,4.0,32.0,1
42767,F,N,N,225000.0,State servant,Secondary / secondary special,Married,House / apartment,12079,1984,0,0,0,4.0,39.0,1
42768,F,N,N,225000.0,State servant,Secondary / secondary special,Married,House / apartment,12079,1984,0,0,0,4.0,4.0,0
42769,F,N,N,225000.0,State servant,Secondary / secondary special,Married,House / apartment,12079,1984,0,0,0,4.0,2.0,0
42770,F,N,N,225000.0,State servant,Secondary / secondary special,Married,House / apartment,12079,1984,0,0,0,4.0,39.0,1
42771,F,N,N,225000.0,State servant,Secondary / secondary special,Married,House / apartment,12079,1984,0,0,0,4.0,41.0,1
42772,F,N,N,157500.0,Working,Secondary / secondary special,Married,House / apartment,18447,4632,1,1,0,2.0,25.0,0
42773,F,N,N,157500.0,Working,Secondary / secondary special,Married,House / apartment,18447,4632,1,1,0,2.0,44.0,1
42774,F,N,N,157500.0,Working,Secondary / secondary special,Married,House / apartment,18447,4632,1,1,0,2.0,3.0,0
42775,F,N,N,157500.0,Working,Secondary / secondary special,Married,House / apartment,18447,4632,1,1,0,2.0,5.0,0
42782,M,Y,N,90000.0,Working,Secondary / secondary special,Married,With parents,12829,765,1,1,0,3.0,13.0,0
42783,M,Y,N,90000.0,Working,Secondary / secondary special,Married,With parents,12829,765,1,1,0,3.0,31.0,1
